X,Y
-1.716349980366508,5.460516763790868
-1.8704694055762001,5.34549444740409
-2.0169026707839492,5.220833991225947
-2.1550480502931824,5.08704765181046
-2.284337875107403,4.944685185923365
-2.40424086560387,4.794331591473648
-2.514264314675521,4.636604703631647
-2.6139561123701673,4.472152656011814
-2.702906603707257,4.301651217352674
-2.7807502720380644,4.125801014638124
-2.8471672410320057,3.9453246540708626
-2.9018845891170884,3.7609637517285233
-2.9446774709731964,3.5734758861041174
-2.9753700414697377,3.3836314850535194
-2.9938361782510086,3.19221065994214
-3.0,3.0000000000000004
-3.0,3.0
-2.993836178251009,3.192210659942139
-2.9753700414697377,3.383631485053518
-2.9446774709731964,3.573475886104117
-2.901884589117089,3.7609637517285224
-2.8471672410320057,3.9453246540708617
-2.780750272038065,4.125801014638123
-2.702906603707257,4.301651217352674
-2.613956112370168,4.472152656011813
-2.514264314675522,4.636604703631646
-2.4042408656038705,4.7943315914736475
-2.284337875107404,4.944685185923365
-2.1550480502931832,5.087047651810459
-2.0169026707839506,5.2208339912259465
-1.8704694055762006,5.345494447404089
-1.716349980366509,5.460516763790868
-1.5551777049315751,5.5654282890160385
-1.3876148707225062,5.659797919119
-1.214350029367182,5.743237869047437
-1.0360951632639237,5.8154052661492805
-0.8535827598930982,5.876003559109982
-0.6675628018689435,5.924783736545471
-0.47879968510013793,5.96154535024335
-0.2880690777230457,5.986137338847595
-0.096154732714966,5.998458648602064
0.09615473271496495,5.998458648602064
0.2880690777230447,5.986137338847595
0.47879968510013693,5.96154535024335
0.6675628018689431,5.924783736545471
0.8535827598930972,5.876003559109982
1.0360951632639226,5.815405266149281
1.214350029367181,5.743237869047437
1.3876148707225053,5.659797919119001
1.555177704931575,5.5654282890160385
1.716349980366508,5.460516763790868
1.8704694055762001,5.34549444740409
2.0169026707839492,5.220833991225947
2.1550480502931824,5.08704765181046
2.284337875107403,4.944685185923365
2.40424086560387,4.794331591473648
2.514264314675521,4.636604703631647
2.6139561123701673,4.472152656011814
2.702906603707257,4.301651217352674
2.7807502720380644,4.125801014638124
2.8471672410320057,3.9453246540708626
2.9018845891170884,3.7609637517285233
2.9446774709731964,3.5734758861041174
2.9753700414697377,3.3836314850535194
2.9938361782510086,3.19221065994214
3.0,3.0000000000000004
